Post Text,Post Link
"Offre De Stage Pré-Embauche : Agent Logistique Localisation : Bouskoura Nous Recherchons Un Stagiaire (Homme) En Logistique Pour Un Stage Pré-Embauche En Vue D’Intégrer Notre Équipe Logistique. Missions Principales :   •	Réception, Stockage Et Expédition Des Marchandises.   •	Gestion Des Approvisionnements Et Suivi Des Stocks.   •	Coordination Avec Les Transporteurs Et Les Fournisseurs.   •	Suivi Des Documents Logistiques Et Optimisation Des Flux. Profil Recherché :   •	Bac +3 En Achat Et Logistique Ou Équivalent.   •	Maîtrise Des Outils De Gestion Logistique Et Bureautiques.   •	Rigueur, Organisation Et Bon Esprit D’Équipe. Envoyez Votre Candidature À L’Adresse : 📩   A.Drh@Venezia-Ice.Com Pour Plus D’Offres De Stages:   Www.Stagesportal.Com",https://www.linkedin.com/company/stages-portal/posts
📢 Offre De Stage Pré-Embauche Nous Cherchons Un(E) Stagiaire Ayant : ✅Une Formation D'Ingénierie (Bac+5 En Génie Industriel / Logistique)   ✅Un Bon Niveau En Anglais (Espagnole Souhaitable)   Les Intéressés Sont Priés D'Adresser Leurs Candidatures À L'Adresse Suivante :   Tgr.Recrutement@Antolin.Com   En Mentionnant Dans L'Objet : Stage Pré-Embauche Logistique   👉🏼 Prime De Stage   👉🏼Durée : 6 Mois ⚠️Niveau D'Étude: Bac+5 ⚠️ ⚠️ Disponibilité : Immédiate ⚠️ 🌍 Ville : Tanger Pour Plus D’Offres De Stages:   Www.Stagesportal.Com,https://www.linkedin.com/company/stages-portal/posts
"🚀 Offre De Stage Pfe Rémunéré : Stagiaire En Système D'Information (Expérience Erp) Nous Recherchons Un(E) Stagiaire Motivé(E) Pour Rejoindre Notre Équipe Dans Le Cadre D'Un Projet De Fin D'Études (Pfe) En Système D'Information. Ce Stage Est Une Opportunité Unique De Mettre En Pratique Vos Compétences Techniques Et De Contribuer À Des Projets Concrets Dans Un Environnement Dynamique Et Innovant. Profil Recherché Formation : Étudiant(E) En Dernière Année D'École D'Ingénieurs Ou En Master En Informatique, Systèmes D'Information, Ou Domaine Équivalent. Compétences Techniques : Connaissance Des Systèmes Erp (Sap, Sage X3). Maîtrise Des Bases De Données (Sql, Etc.). Compréhension Des Processus Métiers Et Des Flux Informatiques. Une Première Expérience En Stage Ou Projet Dans Le Domaine Des Erp Serait Un Atout. Qualités Personnelles : Autonomie, Rigueur Et Curiosité Intellectuelle. Bon Esprit D'Équipe Et Excellentes Capacités De Communication. Capacité À S'Adapter À Un Environnement En Évolution Rapide. Mission : Participer À L'Analyse, La Conception Et L'Optimisation Des Processus Métiers. Contribuer À La Gestion Et À L'Évolution Des Systèmes Erp. Collaborer Avec Les Équipes Techniques Et Fonctionnelles Pour Répondre Aux Besoins Des Utilisateurs. 📩 Comment Postuler ? Envoyez Votre Cv Et Une Lettre De Motivation À   Sfathi@S2M.Ma   . Pour Plus D’Offres De Stages:   Www.Stagesportal.Com",https://www.linkedin.com/company/stages-portal/posts
"Le Groupe Kettani Immobilier Cherche Une Stagiaire En Ressources Humaines  Dans La Région De Casablanca Maarif. Missions En Tant Que Stagiaire En Rh, Vous Serez Chargé(E) De Soutenir Le Service Capital Humain Dans Ses Tâches Quotidiennes, Notamment : - Gestion Des Dossiers Du Personnel - Préparation Des Contrats De Travail Et Des Documents Administratifs - Organisation Des Formations Et Événements Internes - Mise À Jour De La Cvthèque - Traitement Des Dossiers Maladies Profil Recherché - Niveau D'Études : Bac+3 À Bac+5 En Ressources Humaines Ou Domaine Équivalent - Première Expérience En Rh Souhaitable - Disponibilité Immédiate - Compétences En Communication, Organisation Et Gestion Du Temps Conditions Du Stage - Durée : 2 À 3 Mois - Rémunération : Stage Rémunéré - Lieu : Casablanca (Maarif) Candidature Si Vous Êtes Motivé(E) Et Prêt(E) À Rejoindre Notre Équipe, Veuillez Envoyer Votre Cv À L'Adresse   Recrutement@Kettani-Immobilier.Com   En Mentionnant Comme Objet ""Candidature Stage Rh"".",https://www.linkedin.com/company/stages-portal/posts
"🚀  Stage Devops & Ci/Cd (Télétravail) 🚀 🛠️ Nous Recherchons Un(E) Devops Engineer En Stage Pour Rejoindre Notre Équipe Internationale Et Dynamique En 100% Télétravail ! 🌍 🎯 Vos Missions : ✅ Mettre En Place Et Optimiser Des Pipelines Ci/Cd Avec Github Actions Et Circleci. ✅ Gérer Et Surveiller L'Infrastructure Avec Kibana, Elastic Stack, Et Prometheus. ✅ Automatiser Le Déploiement Et La Gestion Des Environnements Cloud Sur Aws Et Ovh. ✅ Participer À L'Amélioration Des Pratiques Devops Et Au Monitoring Des Performances. 🔍 Profil Recherché : 🔹 Passionné(E) Par Le Devops Et L'Automatisation Des Déploiements. 🔹 Connaissances En Ci/Cd, Docker, Kubernetes Et Terraform. 🔹 Expérience Avec Les Outils De Monitoring (Kibana, Prometheus, Grafana). 🔹 Capacité À Travailler En Autonomie Dans Un Environnement Agile. 📩 Candidature : Envoyez Votre Cv Et Vos Projets Github (Obligatoire) À   Info@Neo-Devit.Com . 🚀 Rejoignez-Nous Et Boostez Votre Carrière Devops !",https://www.linkedin.com/company/stages-portal/posts
"🚨Offre De Stage - Département Logistique (Tms Et Digitalisation)   📦 À Propos De Bourchanin & Cie : Leader Dans L’Importation Et La Commercialisation De Boissons Et Produits Alimentaires Haut De Gamme (Vins, Spiritueux, Bières, Liqueurs, Pâtes, Sauces, Eaux Minérales Naturelles, Huiles D’Olive...), Nous T'Offrons L'Opportunité De Rejoindre Notre Équipe Logistique Pour Un Stage Enrichissant. 🚛 Missions : En Tant Que Stagiaire, Tu Participerais Activement À L’Implémentation De Notre Tms (Transport Management System) Et À La Digitalisation De Nos Processus Logistiques. Ce Stage Te Permettra De : Contribuer À Des Projets Concrets Dans Un Environnement Dynamique. Acquérir Des Compétences Pratiques En Gestion Des Transports Et Gestion Des Stocks Via Des Systèmes Avancés. Apprendre Aux Côtés D'Une Équipe Expérimentée Et Directement Impliquée Dans L'Optimisation Des Processus Logistiques. 📌 Profil Recherché : Nous Recherchons Un(E) Étudiant(E) Qui Souhaite Développer Ses Compétences Dans Le Domaine De La Logistique Et Des Systèmes D'Information, Avec Les Critères Suivants : Étudiant(E) En Cycle Master Ou Ingénieur En Logistique. Convention De Stage En Cours. Bonne Maîtrise D’Excel, Vba (De Préférence). Compréhension Des Processus Logistiques, Ainsi Que Des Systèmes Tms Et Wms. Curiosité, Autonomie, Et Intérêt Pour Les Systèmes D’Information Et La Gestion Des Données. 📆 Période De Stage : ⏳ 4 À 6 Mois – Début Mars 2025. 📩 Pour Postuler : Veuillez Adresser Vos Candidatures À   :   Recrutement@Bourcha.Com",https://www.linkedin.com/company/stages-portal/posts
"📢 Offre De Stage Pré-Embauche – Assistant(E) Commercial(E) Et Administratif(Ve) 📢 🔹 Lieu : Kénitra 🔹 Type : Stage Pré-Embauche Rémunéré 🔹 Niveau : Bac+2 Minimum 🔹 Disponibilité : Immédiate Qui Sommes-Nous ? Nous Sommes Une Agence D’Accompagnement Spécialisée Dans L’Orientation, Le Suivi Et L’Accompagnement Des Étudiants Souhaitant Poursuivre Leurs Études À L’Étranger. Dans Le Cadre De Notre Développement, Nous Recrutons Un(E) Assistant(E) Commercial(E) Et Administratif(Ve) Pour Rejoindre Notre Équipe Dynamique À Kénitra. Vos Missions : ✅ Gestion Administrative :   •	Traitement Et Suivi Des Dossiers Administratifs Des Élèves Et Étudiants (Inscriptions, Documents Académiques, Etc.).   •	Gestion Des Dossiers De Visa Et Assistance Dans Les Démarches Consulaires.   •	Suivi Des Paiements Et Relances Administratives. ✅ Communication & Relation Client :   •	Répondre Aux E-Mails, Appels Et Messages Des Étudiants Et Partenaires.   •	Assurer Un Suivi Rigoureux Des Demandes Et Accompagner Les Étudiants Dans Leurs Démarches. ✅ Gestion Des Réseaux Sociaux & Marketing :   •	Animer Et Mettre À Jour Les Réseaux Sociaux De L’Agence (Facebook, Instagram, Linkedin, Etc.).   •	Création De Contenus Pour Promouvoir Les Services Et Répondre Aux Questions Des Étudiants. ✅ Planification Et Organisation :   •	Gestion Du Calendrier Des Consultants Et Des Rendez-Vous.   •	Organisation Des Emplois Du Temps Des Cours De Soutien En Langue.   •	Coordination Avec Les Différents Intervenants (Professeurs, Partenaires, Étudiants). ✅ Autres Tâches Administratives Et Commerciales :   •	Rédaction De Documents Et Mise En Forme De Présentations.   •	Support Administratif Général Et Aide À La Gestion De L’Agence. Profil Recherché : 🔹 Bac+2 Minimum En Gestion, Commerce, Administration Ou Équivalent. 🔹 Bonne Maîtrise Du Français (Oral & Écrit), La Maîtrise De L’Anglais Est Un Plus. 🔹 Maîtrise Des Outils Bureautiques (Word, Excel, Outlook) Et Des Réseaux Sociaux. 🔹 Aisance Relationnelle, Rigueur Et Sens De L’Organisation. 🔹 Capacité À Gérer Plusieurs Tâches En Parallèle Et À Travailler En Autonomie. 💼 Pourquoi Nous Rejoindre ? ✨ Expérience Enrichissante Dans Un Environnement International. ✨ Possibilité D’Évolution Vers Un Cdi Après Le Stage. ✨ Intégration Dans Une Équipe Dynamique Et Bienveillante. 📩 Candidature : Envoyez Votre Cv Et Lettre De Motivation À   Contact@Polmar.Ma   Avec L’Objet “Candidature – Assistant(E) Commercial(E) Et Administratif(Ve)”. 🚀 Rejoignez-Nous Et Participez À L’Accompagnement Des Étudiants Vers Leur Avenir Académique !",https://www.linkedin.com/company/stages-portal/posts
"📢 Offre De Stage Pfe - Développement Full Stack 🚀 🔎 Profil Recherché : Étudiant(E) En Dernière Année De Master Ou Cycle D'Ingénieur 💻 Technologies Essentielles : Langages : Javascript, Typescript, Html (Jsx) Frameworks : React.Js, Nest.Js, Node.Js Styling : Tailwind Css ➕ Bonus Appréciés : Python, Go Connaissance Des Pipelines Ci/Cd Docker Notions En Sécurité Et Pentest (Un Plus, Mais Non Obligatoire) Connaissance De Material-Ui 📆 Durée :  6 Mois 📍 Lieu : Temara 📩 Candidature : Envoyez Votre Cv Et/Ou Portfolio À   Chamseddine.Elhasnaoui@Valinnov.Tech 🚀 Rejoignez-Nous Pour Une Expérience Enrichissante Et Développez Vos Compétences Sur Des Projets Concrets ! Pour Plus D’Offres De Stages:   Www.Stagesportal.Com",https://www.linkedin.com/company/stages-portal/posts
"Offre De Stage : Hse   Je Recherche Un Stagiaire Pour Intégrer Mon Équipe À Partir Du 17 Février. Profil : Bac+5 En Hse / Génie Énergétique Et Environnement Projet De Stage : Identification, Évaluation Et Maîtrise Des Impacts Environnementaux Lieu De Stage : Nouaceur, Casablanca Secteur : Aéronautique   Durée Du Stage : 4 À 6 Mois. Merci D’Envoyer Votre Cv Et Votre Convention De Stage À :   Rida.Rafik@Figeac-Aero.Com",https://www.linkedin.com/company/stages-portal/posts
"Hashtag # Opportunités   De   Hashtag # Stage   – Rejoignez Groupe Premium ! Vous Êtes Étudiant(E) À La Recherche D’Un Stage Enrichissant Pour Développer Vos Compétences Et Booster Votre   Hashtag # Carrière   ? Groupe Premium   Hashtag # Recrute   Des Stagiaires Motivé(E)S Pour Plusieurs Départements : 🔹 Data Analyst Pricing Et Stock– Analyse Et Visualisation De Données. 🔹 Service Achat – Gestion Des Fournisseurs, Suivi Des Commandes Et Optimisation Des Coûts. 🔹 Contrôle De Gestion – Suivi Des Budgets, Analyses Financières Et Reporting. 🔹 Ressources Humaines – Recrutement, Formation Et Gestion Administrative Rh. Profil Recherché : ✅ Étudiant(E) En Dernière Année Ou En Cours De Formation En Lien Avec Le Poste Visé. ✅ Aisance Avec Les Outils Bureautiques Et Analytiques. ✅ Esprit D’Analyse, Rigueur Et Proactivité. 📍 Lieu : Groupe Premium, Casablanca 📅 Durée : À Définir Selon Disponibilité 👉 Intéressé(E) ? Envoyez Votre Cv Et Précisez Le Poste Souhaité À   Recrutement@Premium.Africa",https://www.linkedin.com/company/stages-portal/posts
Offre De Stage : Nous Offrons Un Stage De 6 Mois Avec Possibilité D’Embauche   Formation : Bac + 5 En Finances- Comptabilité- Audit   Bonne Présentation – Sens De L’Organisation Candidature :   Recrutement@Acf.Ma,https://www.linkedin.com/company/stages-portal/posts
"📢 Offre De Stage: Efficacité Énergétique   Nous Sommes Une Multinationale Opérant Dans Le Secteur Automobile, À La Recherche D’Un(E) Stagiaire Dans Le Département De La Maintenance . 📚 Profil: Bac+4 Ou Bac+5 En Energie Et Efficacité Énergétique.   Utilité Du Stage: Maintenir Le Certificat Iso 50001. ⏳ Durée De Stage: 2 Mois À 6 Mois. 📍Lieu: Tanger (Tfz) 📩 Merci De Nous Envoyer Votre Cv Via L’Adresse Suivante:   Candidat.Tgr@Hutchinson.Com , En Précisant La Référence En Objet ‘’ Stagiaire Maintenance ‘’",https://www.linkedin.com/company/stages-portal/posts
"📢 Opportunité De Stage Pfe – Contrôle De Gestion 📢 Vous Êtes Étudiant(E) En Finance, Audit Ou Contrôle De Gestion Et À La Recherche D’Un Stage Pfe Enrichissant ? Tomu Construction, Entreprise Spécialisée Dans Le Secteur Du Btp, Recrute Un(E) Stagiaire En Contrôle De Gestion À Dakhla ! 🎯 Profil Recherché : 📌 Étudiant(E) En Bac+5 En Finance, Audit, Contrôle De Gestion Ou Équivalent 📌 Esprit Analytique, Rigueur Et Maîtrise D’Excel 📌 Une Première Expérience En Contrôle De Gestion Est Un Plus 🏗️ Entreprise : Tomu Construction 📍 Lieu : Dakhka 📅 Durée : Stage De Fin D'Etude 💡 Vous Êtes Motivé(E) Et Prêt(E) À Relever Ce Challenge ? Envoyez Votre Cv À   Recrutement@Tomu.Ma   Avec L’Objet ""Cdgd25""",https://www.linkedin.com/company/stages-portal/posts
"Offre De Stage 📢 Nous Sommes À La Recherche Pour L'Un De Nos Clients Un(E) Stagiaire En Développement Informatique À 📍 Oujda 📄 Durée De Stage: 6 Mois     ✔Candidat Idéal: - Etudiant Ou Diplomé(E) En Informatique, Ingénierie De Logiciels Ou Une Branche Similaire   - Connaissances En Ia, Machine Learning  Et Traitement Des Données   Si Vous Êtes Intéressé, Veuillez Me Faire Parvenir Votre Cv : 📩   Groupakrom@Gmail.Com 👉🏻 Objet: Developpeur -Oujda",https://www.linkedin.com/company/stages-portal/posts
"🔍 Recherchons Stagiaire En Machine Learning 🔍 Vous Êtes Passionné(E) Par L'Intelligence Artificielle Et Le Machine Learning ? Nous Avons Une Opportunité Pour Vous ! Poste : Stagiaire En Machine Learning Durée : 6 Mois Lieu : Possibilité De Télétravail Missions : Participer Au Développement De Modèles De Machine Learning Pour Un Sujet Interessant Profil Recherché : Étudiant(E) En Dernière Année De Master Ou École D’Ingénieurs, Spécialisé(E) En Intelligence Artificielle, Data Science, Ou Équivalent. Bonne Maîtrise Des Outils Machine Learning. Esprit D'Équipe, Curiosité, Et Envie D’Apprendre. Pourquoi Nous Rejoindre ? Participer À Des Projets Stimulants Et Porteurs D'Impact. Nb: Envoyez Svp Vos Candidatures À   Oussamafaquih@Gmail.Com",https://www.linkedin.com/company/stages-portal/posts
"📢 Stage – Finance & Gestion Nous Recherchons Un(E) Stagiaire En Finance Pour Renforcer Notre Équipe Et Contribuer À La Gestion Financière D’Un Grand Projet Dans Le Domaine Pharmaceutique. 📍 Lieu : Rabat, Comore 📅 Durée : 3 À 6 Mois 🎯 Début : Dès Que Possible 💼 Missions & Responsabilités : 1️⃣ Gestion Financière & Comptabilité ✔ Aide Au Suivi Des Budgets Et Des Prévisions Financières ✔ Participation À L’Analyse Des Coûts Et Des Écarts Budgétaires ✔ Contribution À L’Élaboration Des États Financiers Et Des Rapports De Gestion ✔ Suivi Des Paiements Et Gestion De La Trésorerie 2️⃣ Analyse & Reporting ✔ Collecte Et Analyse De Données Financières ✔ Mise En Place De Tableaux De Bord Et Indicateurs De Performance ✔ Automatisation Et Optimisation Des Processus De Reporting 3️⃣ Support Administratif & Fiscal ✔ Contribution À La Gestion Des Obligations Fiscales Et Sociales ✔ Aide À La Préparation Des Audits Et Contrôles Internes ✔ Suivi Des Relations Avec Les Partenaires Financiers 🛠 Profil Recherché : 🔹 Formation : Bac+3/Bac+5 En Finance, Comptabilité, Audit Ou Contrôle De Gestion 🔹 Compétences Techniques : ◾ Bonne Maîtrise D’Excel (Tcd, Vba Est Un Plus) ◾ Connaissances En Gestion Financière, Comptabilité Et Fiscalité ◾ Une Expérience Avec Un Erp Financier Serait Un Plus 🔹 Soft Skills : ◾ Esprit Analytique Et Rigueur ◾ Autonomie Et Sens De L'Organisation ◾ Bonnes Capacités De Communication 💊 Pourquoi Ce Stage ? Vous Aurez L’Opportunité De Travailler Sur Un Projet D’Envergure Dans Le Secteur Pharmaceutique, En Acquérant Une Solide Expérience En Finance D’Entreprise. 📩 Envoyez Votre Cv À :   Obensouda@Comorestudio.Com 🚀 Rejoignez-Nous Pour Une Immersion Complète En Gestion Financière !",https://www.linkedin.com/company/stages-portal/posts
"📢 Stage Pré-Embauche – Responsable Ressources Humaines Nous Recherchons Un(E) Stagiaire Pré-Embauche Motivé(E) Pour Structurer Et Optimiser Nos Processus Rh, En Lien Avec Un Grand Projet Dans Le Domaine Pharmaceutique. Vous Aurez Un Rôle Clé Dans La Gestion Et Le Développement De Notre Capital Humain. 📍 Lieu : Rabat 📅 Durée : 3 À 6 Mois (Possibilité D’Embauche) 🎯 Début : Dès Que Possible 💼 Missions & Responsabilités : 1️⃣ Recrutement & Onboarding ✔ Rédaction Et Diffusion Des Offres D’Emploi ✔ Sourcing Et Présélection Des Candidats ✔ Organisation Et Conduite Des Entretiens ✔ Intégration Et Suivi Des Nouveaux Collaborateurs 2️⃣ Administration & Gestion Du Personnel ✔ Rédaction Des Contrats Et Suivi Des Obligations Légales ✔ Gestion Des Absences, Congés Et Temps De Travail ✔ Élaboration Et Mise À Jour Des Fiches De Poste ✔ Suivi Des Performances Et Gestion Des Évaluations Annuelles 3️⃣ Développement Rh & Formation ✔ Élaboration Et Suivi Des Plans De Formation ✔ Mise En Place D’Outils De Suivi Et Reporting Rh ✔ Gestion De La Marque Employeur Et Bien-Être Au Travail ✔ Suivi Des Évolutions Réglementaires Et Mise En Conformité 🛠 Profil Recherché : 🔹 Formation : Bac+4/Bac+5 En Rh, Gestion, Droit Social Ou Management 🔹 Compétences Techniques : ◾ Bonne Connaissance Du Droit Du Travail Et Des Obligations Légales ◾ Maîtrise Des Outils Rh (Ats, Gestion Des Temps, Excel Avancé) ◾ Expérience Avec Des Sirh Et Logiciels De Paie (Un Plus) 🔹 Soft Skills : ◾ Excellentes Capacités D’Analyse Et De Gestion Des Priorités ◾ Sens De La Communication Et Du Relationnel ◾ Proactivité Et Autonomie Dans La Gestion Des Missions 💊 Pourquoi Ce Stage ? Vous Aurez L'Opportunité De Travailler Sur Un Projet D’Envergure Dans Le Secteur Pharmaceutique, Avec Des Enjeux Rh Stratégiques Et Une Forte Implication Dans Le Développement Organisationnel. 📩 Envoyez Votre Cv À :   Obensouda@Comorestudio.Com 🚀 Rejoignez-Nous Pour Structurer Une Fonction Rh Stratégique Et Évolutive !",https://www.linkedin.com/company/stages-portal/posts
Hashtag # Offre   De Stage Pfe En Qhse# Nous Recherchons Un(E) Stagiaire Pour Le Département Qhse. 📚 Formation Requise: Bac+5 En Qhse 📍 Casablanca   💸 Stage Rémunéré   N'Hésitez Pas À Envoyer Vos Cv À L’Adresse E-Mail Suivante :   Yasmine.Atof@Gridenergy.Ma Nous Attendons Vos Candidatures Avec Intérêt.,https://www.linkedin.com/company/stages-portal/posts
"📢 Offre De Stage Rémunéré En Logistique – Événementiel 📢 Nous Recherchons 6 Stagiaires En Logistique Pour Rejoindre Immédiatement Notre Équipe Et Assurer L’Organisation D’Un Événement D’Envergure. Missions : ✅ Gestion De L’Hébergement Des Participants ✅ Organisation Des Transferts Terrestres Et Aériens ✅ Coordination Logistique Avant Et Pendant L’Événement Profil Recherché : 🔹 Basé(E) À Fès 🔹 Bonne Maîtrise Du Français Et De L’Anglais 🔹 Expérience En Événementiel (Festivals, Conférences…) 🔹 Sens De L’Organisation, Réactivité Et Gestion Des Imprévus Conditions Du Stage : 📍 Durée : 3 À 4 Mois 📍 Stage Rémunéré 📍 Disponibilité Immédiate 📩 Envoyez Votre Cv Dès Maintenant À   O.Benlamqaddem@Espritdefes.Com   Et Rejoignez-Nous Pour Une Expérience Unique ! 🚀",https://www.linkedin.com/company/stages-portal/posts
"🚀 Web Development Internship – Backend & Frontend We’Re Still Hiring! If You’Re Passionate About Web Development And Want To Work On Real Projects, Send Us Your Cv At:   Obensouda@Comorestudio.Com   📩 📍 Location: Rabat, Comore 📅 Duration: 3 To 6 Months 🎯 Start Date: 10/02/2024 What You’Ll Do: ✔ Develop And Optimize Backend Applications In Php (Laravel/Symfony) ✔ Build Modern Interfaces Using Vue 3 Or React ✔ Manage And Structure Databases (Postgresql/Mysql) ✔ Enhance User Experience With Solid Ux/Ui Principles ✔ Work Independently While Collaborating With A Dynamic Team Your Profile: 🔹 Student In Computer Science, Highly Motivated Self-Learner 🔹 Experience With Laravel/Symfony And Vue 3/React 🔹 Strong Database Management Skills (Postgresql/Mysql) 🔹 Creative, Autonomous, And Proactive 📩 Interested? Send Your Cv To:   Obensouda@Comorestudio.Com We’Re Excited To Meet You! 🚀",https://www.linkedin.com/company/stages-portal/posts
"📢 Offre De Stage Pfe– Vision Par Ordinateur & Intelligence Artificielle 🔍 Sujet Du Stage : Développement Et Optimisation D’Algorithmes De Vision Par Ordinateur Pour Systèmes Embarqués 📍 Lieu : A-Lab, Um6P, Rabat (Présentiel) 📅 Durée : 5 À 6 Mois 📆 Début : Le Plus Tôt Possible Nous Recherchons Un(E) Stagiaire Passionné(E) Par La Vision Par Ordinateur, L’Intelligence Artificielle Et Les Systèmes Embarqués Pour Intégrer Notre Équipe Au Sein D’A-Lab, Um6P (Rabat). Le/La Stagiaire Travaillera Sur Des Projets Innovants Impliquant : - Le Développement Et L’Optimisation D’Algorithmes De Traitement D’Images Et De Deep Learning. - L’Implémentation De Modèles Sur Des Plateformes Embarquées. 🎯 Profil Recherché : Étudiant(E) En Dernière Année D’Ingénierie Ou Master En Informatique, Intelligence Artificielle, Vision Par Ordinateur, Ou Domaine Connexe. 📩 Candidature : Envoyez Votre Cv Et Lettre De Motivation À   N.Labzour@Mascir.Ma   Avec L’Objet ""Candidature Stage Pfe Vision Par Ordinateur "". Date Limite: 06/02/2025",https://www.linkedin.com/company/stages-portal/posts
"🌟 Offre De Stage Rh - Rémunéré 🌟 Vous Êtes À La Recherche D’Une Expérience Terrain Dans Un Environnement Humain Et Bienveillant ? Rejoignez-Nous Et Faites Partie De Notre Aventure ! Nous Recrutons Un(E) Stagiaire Passionné(E) Pour Intégrer Notre Équipe Rh. 🔍 Profil Recherché : Étudiant(E) En Bac+2/3 En Économie, Gestion, Ou Domaine Équivalent Débutant(E) Motivé(E) Avec Une Grande Envie D'Apprendre Disponible Immédiatement 📍 Localisation : Casablanca Intéressé(E) ? Postulez Maintenant En Envoyant Votre Cv À L'Adresse Suivante :   I.Aitlahaj@Tectra.Ma",https://www.linkedin.com/company/stages-portal/posts
"Objet : Offre De Stage Pfe – Département De Production Nous Sommes À La Recherche De Stagiaires Pfe Motivés Et Passionnés Pour Rejoindre Notre Département De Production. Ce Stage Représente Une Opportunité Idéale Pour Les Étudiants Souhaitant Acquérir Une Expérience Pratique Et Approfondie Dans Un Environnement Industriel Dynamique. Missions Principales : Analyse Et Optimisation Des Processus De Production. Participation À L’Amélioration Continue (Lean Manufacturing, 5S, Kaizen, Etc.). Suivi Des Indicateurs De Performance Et Identification Des Axes D’Amélioration. Assistance Dans La Gestion Et L'Organisation Des Flux De Production. Profil Recherché : Étudiant(E) En Dernière Année D’Ingénierie, Génie Industriel ,Ou Mécanique. Envoyez Votre Cv  À   Hasna.Chafaoui@Ad-Industries.Fr   En Précisant L’Objet ""Candidature Stage Pfe .",https://www.linkedin.com/company/stages-portal/posts
"📢 Offre De Stage - Service Maintenance   Nous Recherchons 5 Stagiaires Pour Rejoindre Notre Service Maintenance. 🔹Profil Recherché: Bac+2 En Électromécanique 🔹 Durée De Stage : 3 Mois   🔹 Lieu : Tanger 🔹 Stage Rémunéré 🎯 Vos Missions : ✔ Assister Les Techniciens Lors Des Interventions Correctives, Préventives Et Prédictives. ✔ Participer Au Diagnostic Et À L'Analyse Des Pannes. ✔ Contribuer Aux Actions D'Amélioration Continue.   📩 Pour Postuler : Envoyer Votre Cv À L'Adresse Suivante   Cvtheque21@Gmail.Com   Avec L'Objet 'Stgmaint'. Ne Manquez Pas Cette Opportunité D'Apprentissage Et D'Évolution!",https://www.linkedin.com/company/stages-portal/posts
Offre De Stage Pfe Sujet : Contribution À La Mise En Place Des Normes Brc Et Ifs. Durée :  3 À 4 Mois Activité :  Produits De Pêche   Ville : Agadir Parc Halieutique Profil Étudiant : Bac+5 Pour Les Intéressés Merci D'Envoyer Vos Cv À :   Cv@Capid.Ma   Avec Mention D'Objet : Stage Brc Ifs,https://www.linkedin.com/company/stages-portal/posts
"📢 Internship Opportunity: Marketing & Communication 📍 Location: Hexcel Casablanca ⏳ Duration: 4-5 Months | Start: Asap We’Re Looking For A Marketing/Communications Intern To Develop And Promote Engaging Internal Communication Strategies. 🎯 Your Role: ✅ Create Internal Communication Materials (Newsletters, Posters, Videos) ✅ Design And Manage Branding Content To Enhance Employee Engagement ✅ Support Training Initiatives With Visually Appealing Materials U ✅ Leverage Digital Tools To Share Key Messages And Success Stories 🔹 Your Profile: 🎓 Student In Marketing, Communications, Or Related Field 📝 Strong Writing & Design Skills (Canva, Adobe Suite) 🌍 Fluent In French & English 💡 Creative, Proactive, And Eager To Make An Impact 🚀 What’S In It For You? ✅ Hands-On Experience In Corporate Communication & Branding ✅ Mentorship & Cross-Functional Collaboration ✅ The Chance To Leave Your Mark In A Global Company 📩 Apply Now! Send Your Cv + Portfolio To My Email :   Oumaima.Elmaghraoui@Hexcel.Com   With The Subject: Marketing & Communication Internship – [Your Name] Be Part Of A Team That Values Creativity And Innovation!",https://www.linkedin.com/company/stages-portal/posts
"🚀 𝗡𝗼𝘂𝘀 𝗿𝗲𝗰𝗿𝘂𝘁𝗼𝗻𝘀 𝗱𝗲𝘂𝘅 𝘀𝘁𝗮𝗴𝗶𝗮𝗶𝗿𝗲𝘀 𝗲𝗻 𝗣𝗙𝗘 ! 🎯 Tu Cherches Un Stage De Fin D’Études Où Tu Pourras Apprendre, Innover Et Avoir Un Réel Impact ? C'Est Le Moment De Nous Rejoindre ! 🔍 Profils Recherchés : 📌 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗽𝗲𝗺𝗲𝗻𝘁 𝗪𝗲𝗯 – Fullstack Js (Node.Js, React, Vue…) 📌 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗽𝗲𝗺𝗲𝗻𝘁 𝗠𝗼𝗯𝗶𝗹𝗲 – React Native ✨ Ce Que Nous Offrons : ✅ Un Environnement Dynamique Et Bienveillant ✅ Des Missions Concrètes Avec De Vraies Responsabilités ✅ Une Équipe Passionnée Pour T’Accompagner 💰 𝗥𝗲𝗺𝘂𝗻𝗲𝗿𝗮𝘁𝗶𝗼𝗻 𝗶𝗻𝗰𝗹𝘂𝘀𝗲 📍 Lieu : Marrakech, Hybride Si Tu Veux Relever Des Défis Techniques Et Évoluer Dans Un Cadre Motivant, Envoie-Nous Ton Cv Et Quelques Lignes Sur Ta Motivation À   Team@Tidar.Ma . 🚀 Partage Ou Tague Quelqu’Un Qui Pourrait Être Intéressé ! 👇",https://www.linkedin.com/company/stages-portal/posts
